,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
58,Steve Blake,0.32899999999999996,33.0,9.5,3.8,7.6,1.3,0.1,0.37799999999999995,0.397,0.8,1.6
59,Steve Blake,0.622,21.7,4.4,2.0,3.6,0.7,0.2,0.375,0.342,0.625,5.9
60,Andray Blatche,0.537,22.2,11.2,5.3,1.5,1.0,0.5,0.47600000000000003,0.278,0.742,-0.4
61,Eric Bledsoe,0.585,32.9,17.7,4.7,5.5,1.6,0.3,0.47700000000000004,0.35700000000000004,0.772,4.2
62,Vander Blue,0.305,5.0,1.7,1.0,0.3,0.0,0.0,0.5,0.0,0.2,0.0
63,Keith Bogans,0.305,9.2,2.0,0.5,0.5,0.2,0.0,0.5,0.5,1.0,-0.3
64,Andrew Bogut,0.622,26.4,7.3,10.0,1.7,0.7,1.8,0.627,0.0,0.344,3.2
65,Matt Bonner,0.7559999999999999,11.3,3.2,2.1,0.5,0.2,0.2,0.445,0.429,0.75,3.4
66,Trevor Booker,0.537,21.6,6.8,5.3,0.9,0.6,0.6,0.551,0.0,0.618,1.8
67,Carlos Boozer,0.585,28.2,13.7,8.3,1.6,0.7,0.3,0.456,0.0,0.767,0.8
68,Chris Bosh,0.659,32.0,16.2,6.6,1.1,1.0,1.0,0.516,0.33899999999999997,0.82,1.1
69,Avery Bradley,0.305,30.9,14.9,3.8,1.4,1.1,0.2,0.43799999999999994,0.395,0.804,3.7
70,Elton Brand,0.46299999999999997,19.4,5.7,4.9,1.0,0.5,1.2,0.539,0.0,0.649,4.1
71,Corey Brewer,0.488,32.2,12.3,2.6,1.7,1.9,0.4,0.48100000000000004,0.28,0.718,-0.1
72,Ronnie Brewer,0.659,6.9,0.3,0.6,0.4,0.3,0.0,0.2,0.125,0.0,0.1
73,Ronnie Brewer,0.585,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
74,Aaron Brooks,0.659,16.7,7.0,1.4,1.9,0.6,0.1,0.395,0.409,0.841,1.8
75,Aaron Brooks,0.439,29.0,11.9,2.7,5.2,0.9,0.2,0.406,0.36200000000000004,0.902,4.3
76,MarShon Brooks,0.305,7.3,3.1,1.9,0.4,0.1,0.1,0.375,0.5,0.7859999999999999,3.4
77,MarShon Brooks,0.622,2.1,1.9,0.7,0.0,0.1,0.0,0.385,0.0,0.75,8.0
78,MarShon Brooks,0.32899999999999996,12.7,6.4,1.7,1.2,0.7,0.2,0.489,0.579,0.6920000000000001,1.8
79,Lorenzo Brown,0.23199999999999998,8.6,2.5,1.1,1.6,0.5,0.1,0.302,0.1,0.6920000000000001,3.6
80,Shannon Brown,0.7559999999999999,10.3,2.3,1.3,0.5,0.1,0.0,0.28600000000000003,0.0,0.778,5.2
81,Shannon Brown,0.451,7.8,2.1,0.8,0.2,0.6,0.0,0.42100000000000004,0.0,0.667,0.0
82,Kobe Bryant*,0.32899999999999996,29.5,13.8,4.3,6.3,1.2,0.2,0.425,0.188,0.857,0.0
83,Chase Budinger,0.488,18.3,6.7,2.5,0.8,0.5,0.0,0.39399999999999996,0.35,0.821,0.0
84,Reggie Bullock,0.695,9.2,2.7,1.3,0.3,0.2,0.0,0.355,0.301,0.778,2.2
85,Trey Burke,0.305,32.3,12.8,3.0,5.7,0.6,0.1,0.38,0.33,0.903,1.1
86,Alec Burks,0.305,28.1,14.0,3.3,2.7,0.9,0.2,0.457,0.35,0.748,1.0
87,Caron Butler,0.183,24.1,11.0,4.6,1.6,0.7,0.3,0.387,0.361,0.8390000000000001,0.4
88,Caron Butler,0.72,27.2,9.7,3.2,1.2,1.1,0.3,0.409,0.441,0.8420000000000001,0.0
89,Jimmy Butler,0.585,38.7,13.1,4.9,2.6,1.9,0.5,0.397,0.28300000000000003,0.769,0.0
90,Rasual Butler,0.6829999999999999,7.6,2.7,0.8,0.3,0.1,0.2,0.46399999999999997,0.419,0.5710000000000001,0.3
91,Dwight Buycks,0.585,10.4,3.1,1.6,0.7,0.6,0.0,0.313,0.294,0.889,-0.3
92,Andrew Bynum,0.402,20.0,8.4,5.3,1.1,0.3,1.2,0.419,0.0,0.762,-0.3
93,Andrew Bynum,0.6829999999999999,18.0,11.5,9.5,1.0,0.0,0.5,0.409,0.0,0.7140000000000001,-0.2
94,Will Bynum,0.354,18.8,8.7,1.8,3.9,0.7,0.1,0.428,0.32299999999999995,0.802,0.0
95,Nick Calathes,0.61,16.5,4.9,1.9,2.9,0.9,0.1,0.457,0.311,0.611,-0.4
96,José Calderón,0.598,30.5,11.4,2.4,4.7,0.9,0.1,0.456,0.449,0.825,0.9
97,Kentavious Caldwell-Pope,0.354,19.8,5.9,2.0,0.7,0.9,0.2,0.396,0.319,0.77,0.2
98,Isaiah Canaan,0.659,11.5,4.6,1.1,1.0,0.4,0.2,0.35600000000000004,0.327,0.7240000000000001,0.9
99,DeMarre Carroll,0.46299999999999997,32.1,11.1,5.5,1.8,1.5,0.3,0.47,0.36200000000000004,0.773,3.2
100,Vince Carter,0.598,24.4,11.9,3.5,2.6,0.8,0.4,0.40700000000000003,0.39399999999999996,0.821,1.8
101,Michael Carter-Williams,0.23199999999999998,34.5,16.7,6.2,6.3,1.9,0.6,0.405,0.264,0.703,0.2
102,Omri Casspi,0.659,18.1,6.9,3.7,1.2,0.6,0.2,0.42200000000000004,0.34700000000000003,0.68,1.6
103,Mario Chalmers,0.659,29.8,9.8,2.9,4.9,1.6,0.2,0.45399999999999996,0.385,0.742,7.1
104,Tyson Chandler,0.451,30.2,8.7,9.6,1.1,0.7,1.1,0.593,0.0,0.632,1.1
105,Wilson Chandler,0.439,31.1,13.6,4.7,1.8,0.7,0.5,0.41600000000000004,0.348,0.7240000000000001,0.0
106,Josh Childress,0.415,6.0,0.0,0.8,0.5,0.3,0.0,0.0,0.0,0.0,0.4
107,Dionte Christmas,0.585,6.4,2.3,1.2,0.3,0.1,0.1,0.355,0.29,0.75,0.4
108,Earl Clark,0.402,15.5,5.2,2.8,0.4,0.4,0.4,0.375,0.345,0.583,0.0
109,Earl Clark,0.451,7.8,2.6,1.8,0.2,0.1,0.7,0.33299999999999996,0.16699999999999998,0.8,1.0
110,Ian Clark,0.305,7.5,3.0,0.8,0.7,0.3,0.1,0.38799999999999996,0.355,0.7140000000000001,1.5
111,Victor Claver,0.659,8.8,2.2,1.9,0.6,0.1,0.1,0.405,0.16699999999999998,0.909,6.3
112,Norris Cole,0.659,24.6,6.4,2.0,3.0,0.9,0.1,0.414,0.345,0.779,1.8
113,Jason Collins,0.537,7.8,1.1,0.9,0.2,0.4,0.0,0.45799999999999996,0.0,0.75,0.2
114,Darren Collison,0.695,25.9,11.4,2.4,3.7,1.2,0.2,0.467,0.376,0.857,5.8
115,Nick Collison,0.72,16.7,4.2,3.6,1.3,0.4,0.3,0.556,0.235,0.71,4.3
116,Mike Conley,0.61,33.5,17.2,2.9,6.0,1.5,0.2,0.45,0.361,0.815,1.3
117,Chris Copeland,0.6829999999999999,6.5,3.7,0.8,0.4,0.1,0.2,0.47,0.418,0.7140000000000001,2.4
118,DeMarcus Cousins,0.341,32.4,22.7,11.7,2.9,1.5,1.3,0.496,0.0,0.726,4.8
119,Robert Covington,0.659,4.9,2.3,0.7,0.0,0.3,0.0,0.429,0.364,0.0,4.9
